prediction,x,y
0.4094327144863106,97,56
0.24394778891346142,92,58
0.19027100061824642,88,55
0.26531646636455075,93,58
0.008177098045740513,73,73
0.0044674616693411605,75,81
0.014034956679413377,74,68
0.06336110585919873,99,71
0.13397314758737486,86,57
0.18486976955388923,90,59
0.1429883695755145,87,42
0.2417659198181611,95,60
0.07162805185664764,82,41
0.0024517056213955316,71,17
0.024623597911728443,78,67
0.02161505007744782,73,58
0.02469192903485687,84,73
0.025210858750912713,75,39
0.05635000244077273,87,32
0.019754779047943007,74,63
0.037746764679656014,78,61
0.028942056800756948,86,73
0.03010963698825598,79,34
0.07952875467859508,92,68
0.10495994192295637,88,37
0.10446850174179387,87,38
0.024623597911728443,78,67
0.0082828572333806,66,56
0.05143573760694047,91,29
0.09520704928709153,87,63
0.14064055756251556,86,44
0.44216840464582435,96,55
0.15371402818724483,86,47
0.06158842990914842,92,30
0.04862520824988201,90,71
0.0055856601805457885,73,77
0.08958129285834684,90,66
0.3633926877946299,97,57
0.030444152901983636,75,56
0.08350984120827609,93,32
0.09520704928709153,87,63
0.02636621310608187,74,56
0.2056441990240113,88,51
0.00762234858641947,83,18
0.03119155269463011,77,62
0.16680191703631334,89,41
0.06158842990914842,92,70
0.08540323620164303,88,35
0.08197139269026141,82,56
0.289317258082599,91,46
0.0766142133815442,88,66
0.03112966954383027,87,27
0.042605110340900615,77,53
0.009151385823730426,74,27
0.10247626785590504,95,67
0.01091638583020027,70,36
0.027411793483567728,77,36
0.04822748889270538,88,30
0.1816378588277154,88,56
0.020737788151136832,82,27
0.008685416711998123,85,18
0.024244968107498467,87,25
0.24084621884298418,91,43
0.3106409035770702,91,50
0.0762987016716819,81,48
0.09013284302327892,92,33
0.007773931828343453,80,20
0.45116227992536284,94,52
0.44216840464582435,96,55
0.20447606692887077,88,52
0.19402297540520116,93,39
0.07962641565196349,90,67
0.01538782611407379,70,51
0.08592022155021013,86,37
0.21604319514155593,89,45
0.019758417632940627,72,44
0.025698146078997484,74,57
0.05407448142697014,92,71
0.0766142133815442,88,34
0.021992644128360245,74,39
0.0762987016716819,81,52
0.25544379064490036,90,46
0.013876872343675404,71,38
0.028694758602186288,75,42
0.06605906699920921,80,48
0.1174236457044334,84,51
0.020050424442586933,73,40
0.06636649941999048,91,31
0.01687496695852639,77,30
0.07496960020196405,84,38
0.07802703674370653,87,35
0.030402384506222402,91,25
0.06662433944799445,83,62
0.08807352814851119,82,52
0.061095611212136046,88,32
0.26531646636455075,93,42
0.03981678018735586,80,64
0.08807352814851119,82,52
0.05248035482371536,85,33
0.07408700150965251,89,67
0.27034915895299455,90,49
0.011395055918932384,76,73
0.015550320363760497,78,72
0.34029845278736454,92,47
0.01761033291786644,86,77
0.08501732397138337,91,67
0.030360061458522547,76,40
0.06906752527834205,84,63
0.2053542572513648,89,56
0.015381577269526056,77,71
0.028670681099063323,82,70
0.17636701562126994,87,53
0.056281633187907916,79,46
0.012582802088482087,79,75
0.04030740684421925,89,72
0.019825762103560553,75,65
0.11709743679965352,84,52
0.019825762103560553,75,65
0.0312183767876402,89,74
0.2056441990240113,88,49
0.0762987016716819,81,52
0.04952661582415007,78,50
0.09712810332337843,83,45
0.04950693958225128,78,51
0.1196957670498318,96,66
0.6045046531068955,96,49
0.01015732697910831,72,69
0.24084621884298418,91,57
0.05386414231176328,79,56
0.01776075694799489,71,53
0.031773956710797906,82,69
0.010950109373429528,72,32
0.01776075694799489,71,47
0.05386414231176328,79,44
0.04148346912098925,77,55
0.02760748299193319,74,52
0.02338761028264269,80,70
0.03333599146071777,78,63
0.20604450146651557,88,50
0.10096169346964845,83,53
0.042712641806911186,88,29
0.02260527298656325,78,68
0.028942056800756948,86,73
0.061095611212136046,88,32
0.29988178665797305,91,53
0.05026412027694124,87,69
0.07638256264800827,94,69
0.21630647217601082,93,40
0.27115920356351214,90,50
0.19402297540520116,93,39
0.023670696154402118,77,34
0.01002634552273476,74,72
0.3060907094060499,91,52
0.0067895948012935,73,75
0.019754779047943007,74,37
0.03906898517058919,94,26
0.5346497019479818,95,50
0.03303469769183474,76,58
0.01335623996703876,73,67
0.20078177546659529,90,58
0.02105821489024618,81,28
0.1609151814304435,88,58
0.15448622501805778,93,63
0.04054017365131137,77,56
0.04907298810714056,80,39
0.03906898517058919,94,74
0.1381238091417768,88,60
0.006028932723386786,65,38
0.006002712868446764,77,20
0.03963548136571691,91,73
0.028890623746695612,78,65
0.042803528577619494,77,49
0.011461605664194697,77,74
0.02552543668799497,77,35
0.1793311122209733,87,50
0.06158842990914842,92,30
0.03103441742902309,84,29
0.17258888350244972,87,46
0.05847294881619954,91,30
0.037759055158289846,88,28
0.011095021806840974,83,21
0.27083567997851166,95,59
0.02227161434177032,73,57
0.07671416193695656,83,60
0.13910669409778162,90,38
0.23592319979244228,89,51
0.1429883695755145,87,58
0.27528703788777137,91,55
0.5779545511912576,96,48
0.18516577180100185,91,60
0.1314180187023896,85,54
0.2020236554751272,88,53
0.025845862101830423,88,25
0.03649084879851822,76,54
0.20558468237422176,94,39
0.015290075229526945,84,77
0.06851307981552797,88,33
0.06619491015904533,80,50
0.09013284302327892,92,67
0.009833505683756015,80,78
0.07962641565196349,90,33
0.015733632027312375,71,41
0.007587571581501534,76,77
0.19719646574723892,88,46
0.00841539909044285,75,75
0.0989958654554304,94,33
0.04217785111567166,77,54
0.015565250526734352,79,27
0.055162103654037425,90,30
0.05635000244077273,87,68
0.12947406018919633,92,36
0.025335562182903795,79,68
0.0478882929184111,78,55
0.05434330610036921,88,31
0.08958129285834684,90,34
0.024910662326937567,74,58
0.19733195124616984,96,62
0.027670091874185388,79,67
0.042712641806911186,88,71
0.036964102269957305,76,48
0.1150482307086501,89,37
0.08757994070056184,82,47
0.043249114182693074,93,27
0.16007495116447476,87,44
0.007006510826628921,68,67
0.027670091874185388,79,67
0.047757014770339765,97,73
0.08407562698000409,85,38
0.13723790074407838,93,36
0.05580660670886671,81,61
0.015234711825428956,70,46
0.01725235800860253,79,72
0.06851307981552797,88,67
0.09392505357181742,86,38
0.016255031618119312,71,42
0.13723790074407838,93,36
0.010950109373429528,72,68
0.34029845278736454,92,53
0.09591240695367824,91,66
0.3661464708307295,93,54
0.28815483422052457,98,41
0.02760748299193319,74,52
0.05434330610036921,88,69
0.052157385538719875,79,57
0.4333771212433566,94,47
0.1018364774331819,83,51
0.26531646636455075,93,58
0.4080865422634411,94,54
0.0273217706974612,76,38
0.0027255455125708944,71,18
0.07893150040770253,82,57
0.07887450215039842,95,69
0.025617961845354774,86,26
0.0211931087162365,75,36
0.1816378588277154,88,44
0.6915896273840225,97,51
0.01515729092950361,71,60
0.011277994344203904,79,24
0.07822657733835112,86,64
0.042434142727676094,82,34
0.16255368849082566,92,38
0.012405623409415008,73,68
0.03971291513743648,87,71
0.0989958654554304,94,67
0.031983012301284974,75,50
0.010950109373429528,72,32
0.05635000244077273,87,68
0.02267020845633665,83,27
0.0377880067116044,93,26
0.00939169262435842,72,30
0.11242096894763723,94,66
0.044764993087746396,94,73
0.04217785111567166,77,54
0.014610728119999245,75,31
0.10096169346964845,83,47
0.03761292678236908,90,27
0.04184978003394357,78,59
0.08702461857785226,94,32
0.06370545648410186,80,55
0.03937154407099757,77,57
0.1802451693892423,89,42
0.03761292678236908,90,27
0.2504617239296657,96,40
0.05635000244077273,87,32
0.031974149283588583,75,49
0.07519067651595754,91,68
0.0326362588525896,79,35
0.0050382598501829195,74,79
0.0463908619389907,82,65
0.09392505357181742,86,38
0.007347729143702863,70,70
0.05017604713167961,79,58
0.01916982753973624,73,39
0.10495994192295637,88,37
0.23592319979244228,89,49
0.04237030806989039,85,69
0.008939670132470526,73,28
0.010595681875101138,73,30
0.05434330610036921,88,31
0.030402384506222402,91,25
0.004039856136824439,70,23
0.1802451693892423,89,42
0.09013284302327892,92,33
0.042712641806911186,88,29
0.01335623996703876,73,33
0.024019354499627627,74,41
0.07887450215039842,95,31
0.011461605664194697,77,26
0.05026412027694124,87,69
0.4333771212433566,94,47
0.08157422336389387,83,41
0.4627854145380215,97,55
0.06636649941999048,91,31
0.2053542572513648,89,44
0.13723790074407838,93,64
0.15099107369164283,91,38
0.04127441150362573,86,30
0.20220106811335664,98,62
0.10359838172567801,89,36
0.12672275543085615,88,61
0.04518067274140541,91,72
0.023869675921642002,73,49
0.05026412027694124,87,69
0.0584346861644107,89,31
0.02729091489540279,74,54
0.05217102455881801,81,62
0.06443705757591744,93,70
0.17171594489745468,88,43
0.10516387739830715,96,33
0.13483994984145561,85,52
0.5243933039355637,97,46
0.04275882529984967,77,48
0.023670696154402118,77,66
0.07591170246162257,81,47
0.010341112715753014,77,75
0.04822748889270538,88,30
0.15571368730901153,86,51
0.08540323620164303,88,35
0.2417659198181611,95,60
0.05407448142697014,92,29
0.008657280041729703,72,29
0.2342792957271133,89,52
0.013077215336296435,82,77
0.03384679622982621,80,34
0.023788767023183603,73,47
0.06851307981552797,88,67
0.019758417632940627,72,44
0.014328280186989515,73,66
0.043249114182693074,93,27
0.2053542572513648,89,56
0.045699661175166474,89,29
0.289317258082599,91,46
0.0478882929184111,78,45
0.0046175329143715565,78,83
0.12178775192942264,97,34
0.29988178665797305,91,47
0.2635085322997304,90,47
0.03473107645229852,91,74
0.03591899770334477,76,55
0.01329232088501994,69,49
0.03333599146071777,78,63
0.15510636190212207,86,52
0.023788767023183603,73,53
0.14630897129510884,86,55
0.014713652841100322,82,24
0.1496099936979294,88,41
0.047297908479682356,83,34
0.016301549955943215,73,64
0.14064055756251556,86,44
0.052062194099259135,80,40
0.01728197770648042,73,63
0.05434330610036921,88,69
0.3083827674957265,92,45
0.0478882929184111,78,45
0.2504617239296657,96,60
0.16007495116447476,87,44
0.16007495116447476,87,56
0.49124324977552647,96,54
0.6045046531068955,96,49
0.08592022155021013,86,37
0.06575400439722622,80,53
0.023400181730287857,81,71
0.0429680964259059,83,67
0.16680191703631334,89,59
0.01687496695852639,77,30
0.23097580816385094,89,53
0.08540323620164303,88,65
0.19324818900859572,89,57
0.044901624700041574,81,36
0.17636701562126994,87,47
0.41242182176631037,95,55
0.13377710954778843,85,53
0.023157439420094694,82,72
0.0171438928814443,75,67
0.06038941654964135,95,29
0.018747694126455543,72,58
0.24441206962278345,90,45
0.008939670132470526,73,28
0.058129872645521885,85,66
0.07023052040135001,87,66
0.015853901117627626,75,32
0.09392505357181742,86,38
0.46226291389114904,94,51
0.08214674385253036,97,69
0.10446850174179387,87,38
0.12529481049319507,90,37
0.12947406018919633,92,36
0.19402297540520116,93,39
0.09013284302327892,92,67
0.21630647217601082,93,60
0.07408700150965251,89,67
0.05026412027694124,87,69
0.10359838172567801,89,64
0.022827352279030707,73,56
0.2555141760612617,97,60
0.16948873164680042,95,63
0.14064055756251556,86,56
0.023271201753693304,73,55
0.04275882529984967,77,48
0.20078177546659529,90,42
0.03119155269463011,77,38
0.05635000244077273,87,32
0.013876872343675404,71,62
0.03800532032189534,77,42
0.012405623409415008,73,32
0.12529481049319507,90,37
0.05172533448711648,89,70
0.0706047498657097,90,68
0.08807352814851119,82,48
0.028694758602186288,75,58
0.042605110340900615,77,53
0.013764424111413162,76,29
0.01725235800860253,79,28
0.012031683505191848,81,77
0.11241221950441566,90,64
0.045699661175166474,89,71
0.027527213370993397,74,47
0.042605110340900615,77,47
0.1793311122209733,87,50
0.10793144176217633,91,35
0.11241221950441566,90,36
0.2555141760612617,97,60
0.008972102911009314,71,69
0.13351330297237735,87,41
0.02062512983546081,72,50
0.021992644128360245,74,61
0.3633926877946299,97,43
0.10194155670832132,92,66
0.013513257118484825,84,22
0.013507883922932593,81,24
0.10793144176217633,91,35
0.05763730135591912,86,33
0.17258888350244972,87,54
0.05186728736727905,83,35
0.03761292678236908,90,73
0.017434900549352733,74,35
0.05491243651872542,80,41
0.15099107369164283,91,62
0.1015949101539448,83,48
0.07952875467859508,92,32
0.22476229259585234,89,54
0.2056441990240113,88,49
0.03785329367971003,79,63
0.02338761028264269,80,70
0.07004356088974423,92,69
0.03264125384464853,86,28
0.047297908479682356,83,66
0.06496377004315096,80,54
0.0008308065492169429,50,49
0.3094647654125513,91,49
0.21639115585504157,90,57
0.03971291513743648,87,29
0.0989958654554304,94,33
0.019825762103560553,75,35
0.015565250526734352,79,27
0.2661078021357947,92,57
0.0706047498657097,90,68
0.008177098045740513,73,73
0.3083827674957265,92,45
0.00594982104460732,71,26
0.3094647654125513,91,51
0.0049869594381036966,75,20
0.1018364774331819,83,49
0.06587483293779393,89,68
0.08310298463211362,89,34
0.0171438928814443,75,67
0.00489794766951404,76,81
0.013822540418995492,80,25
0.4627854145380215,97,45
0.013822540418995492,80,75
0.09457534818730795,98,32
0.34029845278736454,92,53
0.014328280186989515,73,66
0.27528703788777137,91,55
0.1782063440068813,87,52
0.22476229259585234,89,54
0.007355265127563893,78,21
0.03800532032189534,77,58
0.16266182195658574,94,63
0.27115920356351214,90,50
0.02936775638199817,88,26
0.11753416607968428,84,50
0.030139237957226554,85,28
0.006164990514089657,73,76
0.2879048419512177,92,44
0.036964102269957305,76,52
0.016697588862778633,72,61
0.19027100061824642,88,55
0.1542668674321432,96,36
0.289317258082599,91,54
0.15073734760656837,86,46
0.025778531173516705,80,69
0.01479426163215917,70,44
0.03156117171813163,75,46
0.25544379064490036,90,54
0.0326362588525896,79,35
0.05143573760694047,91,29
0.062468561640324,90,69
0.057563050189488575,80,42
0.002156481135778219,76,12
0.006002712868446764,77,80
0.17636701562126994,87,47
0.057563050189488575,80,58
0.04472694576063724,87,70
0.03519159982680524,87,28
0.15375512476837797,90,39
0.32631898234363144,92,54
0.1559204090707817,86,50
0.0318484088492192,75,53
0.04275882529984967,77,48
0.10446850174179387,87,38
0.009199218325451472,78,77
0.21527724152042674,95,61
0.2588133583451025,91,44
0.0326362588525896,79,35
0.5390323473258989,96,53
0.04217785111567166,77,46
0.09294065422257806,89,35
0.02251323255368995,76,65
0.023874985013214757,73,50
0.0049869594381036966,75,20
0.011224398160253616,75,28
0.04184978003394357,78,41
0.020681491275255415,78,31
0.020555763120758647,72,53
0.03510802902198861,82,32
0.08636822242735516,87,36
0.11503339087229555,92,35
0.4080865422634411,94,54
0.029308624997791435,77,37
0.14064055756251556,86,44
0.00831256661440128,71,70
0.02729091489540279,74,54
0.29988178665797305,91,53
0.17904483503017693,87,51
0.17258888350244972,87,46
0.12529481049319507,90,37
0.08825352154893934,82,51
0.06605906699920921,80,52
0.10191817497332098,83,50
0.10050443224662368,90,65
0.01725235800860253,79,28
0.023874985013214757,73,50
0.024244968107498467,87,75
0.013257498510020003,69,53
0.02105821489024618,81,72
0.026724120318417872,78,34
0.127227838659708,89,38
0.17464629798778503,96,63
0.05860604964515181,94,29
0.1559204090707817,86,50
0.055162103654037425,90,70
0.015381577269526056,77,29
0.01780390028682658,71,48
0.001570834485098452,59,28
0.15329743793910103,89,60
0.127227838659708,89,38
0.044901624700041574,81,64
0.06276943411293086,81,41
0.06404520300821455,86,66
0.22476229259585234,89,46
0.07341146001632456,93,31
0.0762987016716819,81,48
0.07962641565196349,90,33
0.028670681099063323,82,30
0.0185976726821222,74,36
0.04472694576063724,87,70
0.035104606060468266,83,31
0.17258888350244972,87,46
0.03963548136571691,91,27
0.2056441990240113,88,49
0.031974149283588583,75,49
0.05407448142697014,92,71
0.1609151814304435,88,58
0.14989124295708028,95,36
0.019295607617910614,72,57
0.07004356088974423,92,31
0.027492425380629786,87,74
0.12672275543085615,88,39
0.20078177546659529,90,58
0.01591628140691197,72,38
0.03649084879851822,76,46
0.05143573760694047,91,71
0.006569682494229666,68,32
0.026900993387042146,74,55
0.018905215952206705,81,27
0.15099107369164283,91,62
0.06905668525783118,95,70
0.06662433944799445,83,38
0.023593979566704677,73,54
0.24394778891346142,92,42
0.45116227992536284,94,52
0.08825352154893934,82,49
0.20604450146651557,88,50
0.11503339087229555,92,35
0.09109285431320144,85,61
0.0981236489481772,85,40
0.08350984120827609,93,68
0.011377749084590725,68,46
0.20347212784368868,91,41
0.07962641565196349,90,67
0.04148346912098925,77,55
0.09109285431320144,85,39
0.05407448142697014,92,71
0.16007495116447476,87,44
0.031974149283588583,75,49
0.02012728086470537,72,55
0.020620999519058894,72,51
0.2588133583451025,91,44
0.3431088835201566,93,55
0.061095611212136046,88,68
0.24084621884298418,91,43
0.02636621310608187,74,56
0.03010963698825598,79,66
0.21639115585504157,90,57
0.15816169742417777,98,36
0.2814119053928151,96,41
0.13528341993895868,85,49
0.0463908619389907,82,35
0.0048800922448342535,63,60
0.10495994192295637,88,37
0.16759932069627917,91,39
0.04290125963369335,80,63
0.035497255135772114,89,27
0.1278556363465783,85,55
0.05407448142697014,92,71
0.017405461601675977,71,55
0.09036944052636263,83,43
0.044901624700041574,81,64
0.0033140100381715927,73,82
0.05017604713167961,79,58
0.03647208551311417,77,41
0.21527724152042674,95,39
0.010089453507553692,79,23
0.024244968107498467,87,25
0.021030287677191083,79,30
0.08540323620164303,88,35
0.05995197789810461,80,57
0.09036944052636263,83,57
0.009286008666118423,75,26
0.09520704928709153,87,63
0.15073734760656837,86,54
0.17636701562126994,87,53
0.10495994192295637,88,37
0.23097580816385094,89,53
0.02729091489540279,74,54
0.010341112715753014,77,25
0.017878358841851273,76,32
0.0076093426109107585,75,24
0.2879048419512177,92,44
0.08310298463211362,89,66
0.0273217706974612,76,62
0.3083827674957265,92,45
0.0067895948012935,73,25
0.042605110340900615,77,47
0.01776075694799489,71,47
0.023593979566704677,73,54
0.2056441990240113,88,51
0.03633205581616637,92,74
0.17636701562126994,87,53
0.07822657733835112,86,64
0.18117927235641854,92,61
0.02729091489540279,74,54
0.08592022155021013,86,37
0.052062194099259135,80,60
0.17904483503017693,87,51
0.13528341993895868,85,49
0.03333599146071777,78,63
0.11241221950441566,90,36
0.45116227992536284,94,52
0.16706267188896318,87,45
0.23097580816385094,89,47
0.03981678018735586,80,64
0.5113708951627648,95,48
0.011764931338015587,72,67
0.017405461601675977,71,55
0.2020236554751272,88,53
0.22476229259585234,89,46
0.011843624451975636,69,59
0.010089453507553692,79,77
0.015381577269526056,77,71
0.048518015524977205,81,37
0.056281633187907916,79,54
0.044901624700041574,81,64
0.13351330297237735,87,41
0.10213933487873117,86,39
0.10213933487873117,86,61
0.08807352814851119,82,52
0.011395055918932384,76,73
0.0065609827855648995,78,20
0.028663443050684915,81,31
0.03985568634637726,78,60
0.0171438928814443,75,33
0.006002712868446764,77,80
0.2221187156619037,92,59
0.04217785111567166,77,46
0.02729091489540279,74,54
0.046001981835404784,80,62
0.18516577180100185,91,60
0.6045046531068955,96,51
0.09013284302327892,92,67
0.024910662326937567,74,58
0.07962641565196349,90,67
0.03303469769183474,76,42
0.006668020278436421,72,26
0.03699839511599709,76,49
0.08094413320768536,84,39
0.11709743679965352,84,48
0.01994841057891827,88,23
0.12672275543085615,88,39
0.12529481049319507,90,63
0.07091822392129997,86,35
0.3537583510592697,96,57
0.08094413320768536,84,39
0.0004019211420963294,45,51
0.10777013383578628,84,56
0.031089372706209532,75,55
0.06575400439722622,80,47
0.02012391362194069,77,32
0.08310298463211362,89,66
0.10793144176217633,91,35
0.06370545648410186,80,55
0.10096169346964845,83,47
0.003995923221036754,75,82
0.020394889311687113,72,46
0.031019498787704887,80,33
0.03103441742902309,84,71
0.3370252749464821,95,57
0.03963548136571691,91,27
0.038665982489521356,82,67
0.05172533448711648,89,30
0.04533369726488499,78,57
0.024244968107498467,87,25
0.0346828259379989,81,33
0.08636822242735516,87,64
0.03332489147634979,88,27
0.06415579004845022,85,35
0.1802451693892423,89,42
0.012595610456219401,72,66
0.0055856601805457885,73,23
0.05253612924161213,84,34
0.01994841057891827,88,77
0.01514294949084694,74,67
0.19123387951429516,95,62
0.28815483422052457,98,41
0.08540323620164303,88,35
0.02161505007744782,73,42
0.024623597911728443,78,33
0.1559204090707817,86,50
0.14003102821469757,89,61
0.08447864142012901,82,55
0.15375512476837797,90,61
0.25544379064490036,90,54
0.02552543668799497,77,35
0.08447864142012901,82,45
0.025378992511107215,83,28
0.06587483293779393,89,68
0.15099107369164283,91,62
0.040481636636446494,79,62
0.04625676875076592,86,69
0.08636822242735516,87,64
0.0318484088492192,75,47
0.028942056800756948,86,27
0.08831430260707972,82,50
0.013165935189779696,69,54
0.07162805185664764,82,59
0.061095611212136046,88,68
0.03112966954383027,87,27
0.11241221950441566,90,64
0.1559204090707817,86,50
0.1015949101539448,83,52
0.11440042469412894,84,46
0.09486515256061717,88,36
0.12111348573464051,91,64
0.20078177546659529,90,42
0.027711548078101875,84,72
0.11561595838834413,88,62
0.011512132910445425,70,37
0.12111348573464051,91,64
0.11241221950441566,90,64
0.023853840700406474,73,52
0.020681491275255415,78,31
0.07339482363428555,81,55
0.17258888350244972,87,46
0.0463908619389907,82,35
0.14003102821469757,89,39
0.020927524731741302,76,34
0.026459113203180947,75,60
0.5284393844303346,95,49
0.5243933039355637,97,46
0.07591170246162257,81,47
0.056281633187907916,79,46
0.013434881769270718,72,35
0.04822748889270538,88,30
0.10247626785590504,95,33
0.10191817497332098,83,50
0.2661078021357947,92,43
0.008365137046679263,77,23
0.0031801564148186373,60,60
0.11709743679965352,84,48
0.16255368849082566,92,62
0.2221187156619037,92,59
0.05186728736727905,83,65
0.009653051398613003,71,68
0.023400181730287857,81,29
0.05648348617557569,93,71
0.13483994984145561,85,52
0.042796004363508326,90,72
0.19324818900859572,89,43
0.016437905036590036,76,31
0.12378852589120114,87,40
0.09945724316165444,83,54
0.07341146001632456,93,31
0.04533369726488499,78,57
0.030360061458522547,76,60
0.1196957670498318,96,66
0.16255368849082566,92,62
0.034803939714463314,77,60
0.04307312833651787,79,39
0.03906898517058919,94,26
0.23115210601553457,90,44
0.11043082396079548,86,60
0.03556153573504011,78,62
0.026788651239660757,85,27
0.06575400439722622,80,53
0.20078177546659529,90,42
0.23115210601553457,90,56
0.0512457412370251,94,72
0.03510802902198861,82,68
0.45116227992536284,94,48
0.037746764679656014,78,61
0.0030619132383226566,79,87
0.46226291389114904,94,49
0.015565250526734352,79,27
0.03678781452702028,80,65
0.10194155670832132,92,34
0.025778531173516705,80,31
0.0004140159299643198,47,66
0.1802451693892423,89,58
0.18117927235641854,92,61
0.041367211316563665,81,35
0.05143573760694047,91,71
0.20347212784368868,91,59
0.03649084879851822,76,54
0.05847294881619954,91,70
0.05407448142697014,92,71
0.15510636190212207,86,48
0.10213933487873117,86,61
0.028694758602186288,75,58
0.06605906699920921,80,48
0.1519432152153083,87,57
0.08807352814851119,82,48
0.008177098045740513,73,27
0.15329743793910103,89,60
0.037912332189703406,85,70
0.4852883023973667,95,47
0.07493581607383216,81,46
0.34029845278736454,92,47
0.035104606060468266,83,31
0.0171438928814443,75,33
0.04148346912098925,77,45
0.015313306968335915,73,65
0.10359838172567801,89,64
0.27034915895299455,90,51
0.13397314758737486,86,57
0.023853840700406474,73,48
0.07023052040135001,87,66
0.02636621310608187,74,44
0.05473666734251919,82,37
0.020870161261830528,73,41
0.033016158980643875,90,26
0.09013284302327892,92,33
0.01091638583020027,70,36
0.03864333677299651,84,69
0.1381238091417768,88,60
0.10750154940675903,93,34
0.07408700150965251,89,67
0.0688351890795743,81,57
0.04796844822871939,79,41
0.012963606508745645,74,31
0.19324818900859572,89,57
0.2053542572513648,89,56
0.16255368849082566,92,38
0.06636649941999048,91,31
0.4080865422634411,94,46
0.09520704928709153,87,37
0.02267020845633665,83,73
0.19719646574723892,88,46
0.10495994192295637,88,37
0.08958129285834684,90,34
0.11241221950441566,90,64
0.09945724316165444,83,54
0.20447606692887077,88,52
0.07962641565196349,90,67
0.04907298810714056,80,39
0.015313306968335915,73,35
0.2020236554751272,88,47
0.27034915895299455,90,49
0.2680091709066128,90,48
0.06158842990914842,92,30
0.16706267188896318,87,55
0.10194155670832132,92,34
0.021030287677191083,79,30
0.07545145172938834,82,58
0.1782063440068813,87,48
0.13483994984145561,85,52
0.14064055756251556,86,44
0.0766142133815442,88,66
0.00594982104460732,71,74
0.20078177546659529,90,42
0.13483994984145561,85,48
0.4852883023973667,95,47
0.11627991097014205,84,47
0.04217785111567166,77,54
0.27115920356351214,90,50
0.035104606060468266,83,69
0.018124719284519385,72,41
0.01103446248408103,80,23
0.24014821735519232,93,41
0.03785329367971003,79,63
0.35391909914536196,92,49
0.013764424111413162,76,71
0.3155574836282343,94,57
0.033016158980643875,90,26
0.08540323620164303,88,65
0.02762789715738374,74,49
0.06332081467342253,84,64
0.011935343704579304,74,70
0.0062752672313362914,70,72
0.07822657733835112,86,64
0.05473666734251919,82,63
0.41242182176631037,95,45
0.06404520300821455,86,34
0.49124324977552647,96,54
0.030360061458522547,76,40
0.031019498787704887,80,33
0.08757994070056184,82,47
0.019980403801505696,86,76
0.11242096894763723,94,34
0.1609151814304435,88,58
0.3633926877946299,97,43
0.01725235800860253,79,72
0.13397314758737486,86,43
0.32631898234363144,92,54
0.09109285431320144,85,39
0.027411793483567728,77,64
0.02012391362194069,77,32
0.02105821489024618,81,28
0.026724120318417872,78,66
0.025698146078997484,74,57
0.1018364774331819,83,51
0.49124324977552647,96,46
0.0478882929184111,78,45
0.024244968107498467,87,25
0.021992644128360245,74,61
0.01106033008514848,71,66
0.004508534945302348,71,77
0.023788767023183603,73,47
0.01479426163215917,70,44
0.057268066019803256,79,50
0.013191484205635956,71,63
0.050505352065176486,82,64
0.09392505357181742,86,62
0.287428636734715,97,41
0.07496960020196405,84,38
0.09712810332337843,83,55
0.10516387739830715,96,67
0.05217102455881801,81,62
0.057563050189488575,80,42
0.036743406004274386,86,71
0.3537583510592697,96,57
0.009915226664425939,67,52
0.04822748889270538,88,30
0.1496099936979294,88,59
0.08540323620164303,88,35
0.45116227992536284,94,52
0.06575400439722622,80,47
0.017434900549352733,74,65
0.042712641806911186,88,71
0.04533369726488499,78,57
0.04674513343327737,78,56
0.05275402167637245,95,72
0.19733195124616984,96,38
0.06038941654964135,95,71
0.16680191703631334,89,59
0.015345020522440618,70,47
0.01907390814077346,79,71
0.14003102821469757,89,61
0.033016158980643875,90,26
0.03264125384464853,86,72
0.1150482307086501,89,37
0.018471582069175728,75,66
0.038665982489521356,82,33
0.11653467098198642,95,66
0.012595610456219401,72,66
0.06851307981552797,88,67
0.048733088030454466,78,54
0.03417067038886109,76,57
0.02760748299193319,74,52
0.15510636190212207,86,52
0.08501732397138337,91,67
0.3431088835201566,93,45
0.4333771212433566,94,53
0.09712810332337843,83,55
0.3106409035770702,91,50
0.13723790074407838,93,36
0.08807352814851119,82,52
0.07591170246162257,81,47
0.2879048419512177,92,56
0.06443705757591744,93,30
0.10793144176217633,91,65
0.45070367398072314,95,54
0.08636822242735516,87,36
0.2879048419512177,92,56
0.03522692975523529,79,36
0.07091822392129997,86,65
0.08592022155021013,86,63
0.3155574836282343,94,43
0.13229010640102032,95,35
0.07952875467859508,92,32
0.16680191703631334,89,59
0.08592022155021013,86,63
0.04533369726488499,78,57
0.18486976955388923,90,59
0.08447864142012901,82,45
0.052062194099259135,80,40
0.06201835689028396,80,44
0.03795146822461283,81,34
0.32631898234363144,92,46
0.13600812036370122,96,35
0.23115210601553457,90,56
0.026724120318417872,78,34
0.12160328353499783,93,65
0.11653467098198642,95,66
0.04127441150362573,86,30
0.10050443224662368,90,35
0.3176812765750154,93,44
0.03156117171813163,75,46
0.22793020664829888,98,39
0.03158212353727432,81,68
0.016255031618119312,71,58
0.10191817497332098,83,50
0.3469516510211004,94,44
0.41242182176631037,95,55
0.3060907094060499,91,48
0.3431088835201566,93,45
0.3469516510211004,94,44
0.3783964830005865,94,55
0.08831430260707972,82,50
0.15329743793910103,89,60
0.04796844822871939,79,41
0.09483792642488155,93,67
0.036743406004274386,86,29
0.07162805185664764,82,41
0.2225267428932615,96,61
